account_length,international_plan,voice_mail_plan,number_vmail_messages,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,total_minutes,total_calls,total_charge,area_code_area_code_408,area_code_area_code_415,area_code_area_code_510,state_MD,state_MN,state_NJ,state_TX,state_WV,state_other
66,0,1,21,9.7,4,2.62,3,0,486.20000000000005,319,44.129999999999995,0,1,0,0,0,0,0,0,1
162,0,1,21,10.6,3,2.86,2,0,617.2,356,62.68000000000001,1,0,0,0,0,0,0,0,1
115,0,1,26,14.8,7,4.0,0,0,601.4,308,54.54,0,1,0,0,0,0,0,0,1
132,0,0,0,11.7,4,3.16,2,0,588.6,359,55.81999999999999,0,1,0,0,0,0,0,0,1
152,0,0,0,12.6,5,3.4,0,0,553.8000000000001,292,66.16000000000001,0,1,0,0,0,0,0,0,1
86,0,1,29,13.8,3,3.73,1,0,736.2,345,65.64,0,1,0,0,0,0,0,0,1
36,0,0,0,5.9,3,1.59,1,0,661.8,284,60.6,0,1,0,0,0,0,0,0,1
118,0,0,0,6.8,2,1.84,0,0,626.1,346,57.33,0,1,0,0,1,0,0,0,0
137,0,1,20,12.7,6,3.43,1,0,543.7,310,63.19,0,0,1,0,0,0,0,0,1
67,0,0,0,6.3,4,1.7,2,0,587.2,253,58.02,0,1,0,0,0,1,0,0,0
164,0,0,0,11.3,6,3.05,1,0,497.6,294,56.209999999999994,0,1,0,0,0,0,0,0,1
180,0,0,0,0.4,7,0.11,1,0,612.4000000000001,290,66.66,0,0,1,0,0,0,0,0,1
80,0,1,22,11.3,2,3.05,1,0,725.9000000000001,338,64.69,1,0,0,0,0,0,0,0,1
126,0,0,0,7.5,6,2.03,1,0,646.5,329,52.64,0,1,0,0,0,0,0,0,1
138,0,0,0,10.4,4,2.81,1,0,625.7,286,56.709999999999994,1,0,0,0,0,0,0,0,1
101,0,0,0,11.1,6,3.0,0,0,555.0,383,55.769999999999996,1,0,0,0,0,0,0,0,1
147,0,0,0,8.9,3,2.4,0,0,510.79999999999995,288,46.81,1,0,0,0,0,0,0,0,1
58,0,0,0,7.9,3,2.13,0,0,527.5,268,52.24,1,0,0,0,0,0,0,0,1
35,0,1,23,10.1,7,2.73,4,0,584.0,326,58.59,0,0,1,0,0,0,0,0,1
163,0,1,39,11.4,4,3.08,0,0,844.6,287,80.19,0,1,0,0,0,0,0,0,1
152,0,0,0,10.9,4,2.94,2,1,707.5,326,77.28,0,0,1,0,0,0,0,0,1
44,0,0,0,12.5,5,3.38,1,0,575.0,287,61.480000000000004,1,0,0,0,0,0,0,1,0
103,0,0,0,9.7,3,2.62,1,0,483.3,318,41.910000000000004,1,0,0,0,0,0,0,0,1
126,0,0,0,12.4,6,3.35,1,0,715.9,299,63.59,0,0,1,0,0,0,0,0,1
104,0,0,0,19.3,4,5.21,1,0,575.3,324,55.82,1,0,0,0,0,0,0,0,1
99,0,1,21,14.6,5,3.94,2,0,551.0,228,54.019999999999996,1,0,0,0,0,0,0,0,1
119,0,0,0,10.8,8,2.92,2,0,714.4,292,69.02,1,0,0,0,0,0,0,0,1
155,1,1,38,8.0,2,2.16,1,1,646.2,272,67.0,0,0,1,0,0,0,0,0,1
51,0,1,43,8.5,2,2.3,2,0,561.8,290,53.580000000000005,0,1,0,0,0,0,0,0,1
142,0,0,0,6.5,6,1.76,1,0,624.3,319,61.169999999999995,0,0,1,0,0,0,0,0,1
108,0,0,0,12.1,3,3.27,2,0,537.1,299,56.23,0,1,0,0,0,0,0,0,1
154,0,1,14,10.2,3,2.75,1,0,551.1,369,55.16,0,1,0,0,0,0,0,0,1
171,0,0,0,11.6,4,3.13,1,0,465.6,276,53.03,0,0,1,0,0,0,0,0,1
33,0,0,0,7.5,1,2.03,0,0,628.9,298,63.870000000000005,0,1,0,0,0,0,0,0,1
68,1,0,0,19.2,4,5.18,3,1,641.1,285,61.12,0,0,1,0,0,0,0,0,1
65,0,1,21,11.0,9,2.97,4,0,659.9,303,56.120000000000005,0,1,0,0,0,0,0,0,1
95,0,1,35,13.1,4,3.54,5,0,691.3000000000001,290,71.22,0,1,0,0,0,0,0,0,1
47,0,1,28,10.5,10,2.84,0,0,634.0,297,60.839999999999996,0,1,0,0,0,0,0,0,1
49,0,1,20,12.3,3,3.32,4,0,646.4,305,66.75,0,1,0,0,0,0,0,0,1
104,0,0,0,9.3,4,2.51,3,0,531.4,359,52.66,0,1,0,0,0,0,0,0,1
173,0,0,0,6.9,5,1.86,0,0,434.79999999999995,280,44.78,1,0,0,0,0,0,0,0,1
98,1,1,20,10.9,4,2.94,3,0,474.3,281,50.43,0,1,0,0,0,0,0,0,1
81,0,0,0,11.9,4,3.21,1,0,499.0,276,50.95,0,1,0,0,0,0,0,0,1
63,0,1,19,11.3,3,3.05,3,0,573.2,278,55.7,0,1,0,0,0,0,0,0,1
32,0,0,0,11.0,4,2.97,2,0,529.0,263,46.28999999999999,0,1,0,0,0,0,0,0,1
111,0,0,0,7.7,1,2.08,0,0,643.8,292,57.940000000000005,0,1,0,0,0,0,0,0,1
96,0,0,0,9.4,3,2.54,4,0,650.3,346,56.33,0,1,0,1,0,0,0,0,0
79,0,0,0,9.5,3,2.57,3,0,633.5999999999999,315,59.0,0,1,0,0,0,0,0,0,1
123,0,0,0,9.9,3,2.67,2,1,809.5,289,75.69,0,0,1,0,0,0,0,0,1
88,0,0,0,10.6,4,2.86,0,1,446.1,305,36.72,0,1,0,0,0,0,0,0,1
182,0,1,24,10.9,7,2.94,0,0,553.4,237,57.120000000000005,1,0,0,0,0,0,0,0,1
109,0,0,0,7.1,4,1.92,0,0,555.7,268,53.64,0,1,0,0,0,0,0,0,1
79,0,1,12,7.8,2,2.11,0,0,493.4,331,39.51,0,1,0,0,0,0,0,0,1
68,0,1,41,11.5,2,3.11,2,0,560.7,316,59.470000000000006,0,1,0,0,0,0,0,0,1
70,0,0,0,14.2,5,3.83,2,0,633.3,300,63.07,0,1,0,0,0,0,0,0,1
44,0,1,20,11.6,3,3.13,1,0,509.9,395,53.85,0,1,0,0,0,0,0,0,1
113,0,0,0,11.1,2,3.0,1,0,615.4,280,60.089999999999996,0,0,1,0,0,0,0,0,1
86,1,1,41,11.6,10,3.13,2,0,588.8,278,63.86,0,0,1,0,0,0,0,0,1
59,0,0,0,10.3,1,2.78,2,0,529.7,298,51.760000000000005,0,1,0,0,0,0,0,0,1
112,0,1,22,7.4,6,2.0,0,0,669.8,276,68.85,0,0,1,0,0,1,0,0,0
152,0,0,0,11.6,6,3.13,1,0,550.5999999999999,271,57.970000000000006,1,0,0,0,0,0,0,0,1
108,0,1,15,14.6,5,3.94,1,0,645.0,286,60.57,0,1,0,0,0,0,0,0,1
91,0,0,0,15.3,7,4.13,1,0,690.2,337,63.809999999999995,0,0,1,0,0,0,0,0,1
57,0,1,23,9.1,5,2.46,1,0,550.9,306,60.21999999999999,0,1,0,0,0,0,0,0,1
112,0,0,0,9.8,3,2.65,1,0,560.4,246,53.769999999999996,1,0,0,0,0,0,0,1,0
100,0,0,0,10.4,3,2.81,1,0,537.8000000000001,234,50.43,0,1,0,0,0,0,0,0,1
42,1,0,0,11.1,4,3.0,1,0,626.3,311,66.91,0,0,1,0,0,0,0,0,1
68,0,0,0,14.9,1,4.02,3,1,686.5999999999999,342,70.2,0,1,0,0,0,0,0,0,1
132,0,0,0,5.5,4,1.49,0,0,818.3000000000001,265,72.16999999999999,0,1,0,0,0,0,0,0,1
137,1,0,0,8.5,5,2.3,0,0,647.9,257,58.64,1,0,0,0,0,0,0,0,1
42,0,0,0,12.4,9,3.35,2,0,573.9000000000001,286,55.169999999999995,0,0,1,0,0,0,0,0,1
81,0,1,17,9.5,5,2.57,1,0,561.0,251,51.58,0,1,0,0,0,0,0,0,1
135,0,0,0,12.3,4,3.32,1,0,470.79999999999995,281,45.33,1,0,0,0,0,0,0,0,1
102,0,0,0,10.2,1,2.75,0,0,761.3,256,66.15,0,0,1,0,0,0,0,0,1
117,0,0,0,10.6,6,2.86,4,1,498.2,352,53.66,0,0,1,0,0,0,0,0,1
37,0,1,33,11.2,5,3.02,3,0,642.3,379,66.07,0,0,1,0,0,0,0,0,1
48,0,0,0,11.0,2,2.97,1,0,566.5,349,58.58,0,0,1,0,0,0,0,0,1
155,0,0,0,8.4,3,2.27,1,0,560.8,233,62.400000000000006,0,1,0,0,0,0,0,0,1
124,0,0,0,10.3,1,2.78,3,1,785.5,293,80.56,1,0,0,0,0,0,0,0,1
91,0,0,0,14.8,3,4.0,0,0,651.5999999999999,305,58.62,0,0,1,0,0,0,0,0,1
169,0,0,0,11.9,5,3.21,1,0,661.5,324,69.22999999999999,0,0,1,0,0,0,0,0,1
74,0,0,0,13.9,4,3.75,0,0,651.9000000000001,275,59.120000000000005,0,0,1,0,0,0,0,0,1
101,1,1,35,11.1,3,3.0,1,0,621.3,304,59.480000000000004,1,0,0,0,0,0,0,0,1
142,0,0,0,9.0,7,2.43,1,0,452.6,280,39.76,0,1,0,0,0,0,0,0,1
61,0,1,31,5.1,4,1.38,2,0,603.5,364,67.3,0,1,0,0,0,0,0,0,1
50,0,0,0,7.6,12,2.05,5,1,568.5,271,53.949999999999996,0,0,1,0,0,0,0,0,1
82,0,0,0,12.7,3,3.43,0,0,635.9,307,62.59,1,0,0,0,0,0,0,0,1
142,0,1,22,11.1,4,3.0,2,0,536.4,354,55.21,0,1,0,0,0,0,0,0,1
27,0,1,32,8.4,3,2.27,2,0,603.1,291,62.09,0,1,0,0,0,0,0,0,1
165,0,1,23,8.7,5,2.35,1,0,528.8,250,53.6,1,0,0,0,0,0,0,0,1
33,0,1,16,12.1,2,3.27,0,0,607.1,305,52.82000000000001,0,0,1,0,0,0,0,0,1
55,0,0,0,10.9,2,2.94,1,0,608.7,321,58.07,0,0,1,0,0,0,0,0,1
96,1,0,0,7.5,6,2.03,0,0,465.9,259,43.59,0,0,1,0,0,0,0,0,1
115,0,0,0,9.0,4,2.43,1,0,625.9,324,66.16,1,0,0,1,0,0,0,0,0
65,0,0,0,7.6,1,2.05,5,1,750.5,270,72.59,1,0,0,0,0,0,0,0,1
50,0,0,0,10.9,2,2.94,1,0,514.1,245,51.29,1,0,0,0,0,0,0,0,1
137,0,0,0,11.7,7,3.16,2,0,365.4,315,32.95,0,0,1,0,0,0,0,0,1
95,0,0,0,9.9,3,2.67,4,1,510.6,348,47.47,1,0,0,0,0,0,0,0,1
118,0,0,0,12.4,6,3.35,1,1,674.9,327,75.07000000000001,1,0,0,0,0,0,0,0,1
84,0,0,0,11.9,2,3.21,2,0,565.7,243,60.22,0,1,0,0,0,0,0,0,1
42,0,0,0,13.8,1,3.73,1,0,474.29999999999995,314,56.59,1,0,0,0,0,1,0,0,0
53,0,0,0,7.8,4,2.11,1,0,521.2,291,49.42,0,1,0,0,0,0,0,0,1
123,0,0,0,12.9,11,3.48,3,1,452.20000000000005,346,43.66,0,1,0,0,0,0,0,0,1
60,0,0,0,14.2,2,3.83,1,0,568.4,378,52.459999999999994,1,0,0,0,0,0,0,0,1
112,0,0,0,11.9,4,3.21,1,1,834.0999999999999,349,89.75,1,0,0,0,0,1,0,0,0
43,0,0,0,10.7,6,2.89,0,0,621.0,263,53.95,0,1,0,0,0,0,0,0,1
150,0,1,24,11.7,2,3.16,2,0,581.5,302,58.99,0,1,0,0,0,0,0,0,1
92,0,0,0,9.7,6,2.62,2,0,478.5,294,54.52,1,0,0,0,0,0,0,0,1
68,0,0,0,9.2,6,2.48,1,0,531.6,283,48.31,0,0,1,0,0,0,0,0,1
159,0,0,0,8.1,2,2.19,1,0,571.5,325,54.94,0,0,1,0,0,0,0,0,1
158,0,1,19,10.1,3,2.73,0,0,557.8,257,50.46,0,1,0,0,0,0,0,0,1
119,0,0,0,4.2,2,1.13,1,0,575.0999999999999,273,57.25,1,0,0,0,0,0,0,0,1
54,0,1,28,7.5,8,2.03,1,0,590.6,310,63.61,0,1,0,0,0,0,0,0,1
60,1,0,0,10.1,2,2.73,1,1,575.9,300,47.81,0,1,0,0,0,1,0,0,0
111,0,1,23,12.3,4,3.32,1,0,479.1,296,41.26,0,1,0,0,0,0,0,0,1
119,0,1,32,12.1,2,3.27,1,0,543.9,247,56.06,0,1,0,0,0,0,0,1,0
74,0,0,0,11.8,10,3.19,0,0,575.2,305,56.900000000000006,0,1,0,0,0,0,0,0,1
118,0,0,0,7.7,4,2.08,1,0,636.4,298,65.33,1,0,0,0,0,0,0,0,1
124,0,0,0,11.6,3,3.13,3,0,523.1,303,50.41,0,1,0,0,0,0,0,0,1
133,0,0,0,11.1,6,3.0,3,0,571.4000000000001,294,55.83,0,0,1,0,0,0,0,0,1
49,0,0,0,10.6,4,2.86,1,0,697.9,289,70.99000000000001,1,0,0,0,0,0,0,0,1
112,0,0,0,10.2,4,2.75,2,0,486.6,317,45.29,0,1,0,0,0,0,0,0,1
130,0,0,0,11.4,8,3.08,2,0,520.5,323,45.040000000000006,0,0,1,0,0,0,0,0,1
130,0,0,0,11.7,3,3.16,1,0,499.9,286,43.519999999999996,0,0,1,0,0,0,0,1,0
188,0,0,0,9.8,5,2.65,4,0,640.7,274,65.01,1,0,0,0,0,0,0,0,1
174,0,0,0,10.2,1,2.75,1,0,567.7,318,54.76,0,1,0,0,0,0,0,0,1
57,0,0,0,10.9,3,2.94,3,0,503.3,310,46.519999999999996,0,1,0,0,0,0,0,0,1
105,0,0,0,10.9,3,2.94,1,0,466.70000000000005,312,46.38,1,0,0,1,0,0,0,0,0
175,1,1,35,5.4,4,1.46,5,1,476.5,294,47.01,1,0,0,0,0,0,0,0,1
100,0,0,0,11.0,6,2.97,2,0,646.0999999999999,275,65.94,0,1,0,0,0,0,0,0,1
132,0,0,0,7.8,1,2.11,2,0,561.8,278,52.92,0,1,0,0,0,0,0,0,1
117,1,0,0,13.9,2,3.75,3,1,649.3000000000001,305,61.58,0,1,0,0,0,0,0,0,1
65,0,0,0,9.2,4,2.48,1,0,533.0999999999999,332,43.150000000000006,0,1,0,0,0,1,0,0,0
131,0,0,0,11.7,2,3.16,5,1,525.8,303,43.57000000000001,0,0,1,0,0,0,0,0,1
114,0,0,0,8.1,6,2.19,2,0,664.1,329,64.61,1,0,0,0,0,1,0,0,0
127,0,1,24,13.5,1,3.65,3,0,581.5999999999999,339,59.970000000000006,0,1,0,0,0,0,0,0,1
67,0,0,0,10.2,4,2.75,1,1,625.2,285,55.54,0,0,1,0,0,0,0,0,1
123,0,1,41,8.1,3,2.19,3,0,512.1,337,46.79,1,0,0,0,0,0,1,0,0
116,0,0,0,8.8,5,2.38,2,0,463.0,269,41.49,0,1,0,0,0,0,0,0,1
107,0,0,0,12.8,9,3.46,0,1,750.0,314,76.17,0,1,0,0,0,0,0,0,1
110,0,0,0,12.2,4,3.29,1,0,418.3,340,41.980000000000004,0,1,0,0,0,0,1,0,0
29,0,0,0,10.4,2,2.81,1,0,637.2,298,57.43000000000001,0,1,0,0,0,0,0,0,1
76,0,0,0,11.6,8,3.13,2,0,580.3,332,62.74,0,1,0,0,0,0,0,0,1
115,0,0,0,12.8,2,3.46,3,0,654.4,326,65.22,1,0,0,0,0,0,0,0,1
68,0,0,0,6.5,3,1.76,2,0,560.2,302,64.24,0,1,0,0,0,0,0,0,1
63,0,1,26,10.3,2,2.78,2,0,623.6,341,64.96000000000001,0,1,0,0,0,0,0,0,1
69,0,0,0,14.2,7,3.83,2,0,530.4,347,61.49,0,1,0,0,0,0,0,0,1
97,0,0,0,16.2,8,4.37,0,0,622.4,287,65.96000000000001,1,0,0,0,0,0,0,0,1
108,1,0,0,9.1,3,2.46,3,0,539.8,300,44.17,0,0,1,0,0,0,0,0,1
79,0,0,0,10.3,7,2.78,2,0,569.9000000000001,275,53.349999999999994,0,1,0,0,0,0,0,0,1
52,0,0,0,16.8,3,4.54,2,1,704.0,232,72.74000000000001,0,1,0,0,0,0,0,0,1
114,0,0,0,10.6,8,2.86,3,0,571.3,318,58.47,0,1,0,0,0,0,0,0,1
90,0,1,19,10.3,2,2.78,1,0,664.9,230,66.48,0,0,1,0,0,0,0,0,1
122,0,1,21,9.6,4,2.59,0,0,541.5,269,56.660000000000004,0,1,0,0,0,0,0,0,1
73,0,1,33,8.6,3,2.32,1,0,617.6,312,53.03,0,1,0,0,0,0,0,0,1
100,0,0,0,14.0,2,3.78,0,0,678.4,318,67.62,1,0,0,0,0,0,0,1,0
124,0,0,0,12.0,3,3.24,3,1,538.4,280,46.65,0,0,1,0,0,0,0,0,1
112,0,0,0,12.2,8,3.29,1,0,588.0,248,53.150000000000006,1,0,0,0,0,0,0,0,1
120,0,1,31,14.0,8,3.78,1,0,634.2,293,64.46,0,1,0,0,1,0,0,0,0
95,0,0,0,10.0,2,2.7,3,0,649.1999999999999,328,57.54,0,0,1,0,0,0,1,0,0
61,0,0,0,6.4,5,1.73,4,1,495.0,320,48.38,1,0,0,0,0,0,0,0,1
42,0,0,0,12.9,3,3.48,1,0,575.7,306,52.32,0,0,1,0,0,0,0,0,1
104,0,0,0,9.6,8,2.59,1,0,490.6,304,47.71,0,1,0,1,0,0,0,0,0
184,0,0,0,14.2,2,3.83,2,0,558.2,294,61.1,0,1,0,0,0,0,0,0,1
29,0,0,0,7.2,2,1.94,2,0,568.9,311,55.58,0,0,1,0,0,0,0,0,1
5,0,0,0,9.5,3,2.57,2,0,562.2,289,56.01,1,0,0,1,0,0,0,0,0
58,0,1,47,9.2,8,2.48,1,0,461.1,319,45.14,1,0,0,0,0,0,0,0,1
165,0,0,0,11.9,3,3.21,0,0,610.0,347,61.03,0,0,1,0,0,0,0,0,1
77,1,1,34,11.4,2,3.08,2,1,537.8,270,59.48,1,0,0,0,0,1,0,0,0
132,1,1,18,11.9,6,3.21,0,0,521.5999999999999,287,47.26,0,1,0,0,0,0,0,0,1
115,0,0,0,14.6,7,3.94,1,0,584.0,312,64.83,0,1,0,0,0,0,0,0,1
148,0,0,0,10.5,1,2.84,1,0,669.0,269,68.72,1,0,0,0,0,0,1,0,0
135,0,0,0,8.1,1,2.19,2,0,462.4,344,52.33,0,0,1,0,0,0,0,0,1
87,0,1,24,6.4,4,1.73,0,0,568.7,261,52.63,0,0,1,0,0,0,0,0,1
78,0,0,0,9.3,2,2.51,2,0,660.9,311,66.16,0,1,0,0,0,0,0,0,1
78,0,0,0,13.3,6,3.59,2,0,640.2,276,62.11000000000001,0,0,1,0,0,0,0,0,1
101,0,0,0,10.1,4,2.73,3,0,564.6,327,56.42,0,1,0,0,0,0,0,0,1
90,0,0,0,10.7,2,2.89,1,0,499.0,341,49.919999999999995,0,0,1,0,0,0,0,0,1
83,0,0,0,9.0,6,2.43,0,0,425.5,279,42.49,0,1,0,0,0,0,0,0,1
81,0,0,0,11.8,1,3.19,1,0,520.9,284,47.470000000000006,1,0,0,0,0,0,0,0,1
119,0,0,0,11.0,4,2.97,1,1,657.0,249,74.19,1,0,0,0,0,1,0,0,0
134,0,0,0,8.3,5,2.24,0,0,604.3,318,60.39,0,1,0,0,0,0,0,0,1
48,0,0,0,7.1,3,1.92,1,0,684.3,331,68.64,1,0,0,0,0,0,0,0,1
91,0,1,39,10.3,3,2.78,3,0,428.0,252,44.14,0,0,1,0,0,0,0,0,1
90,0,1,31,9.0,6,2.43,1,0,562.5999999999999,264,50.45,1,0,0,0,0,0,0,0,1
159,0,0,0,9.9,4,2.67,7,0,545.2,262,54.69,0,1,0,0,0,0,0,1,0
142,1,0,0,8.8,2,2.38,1,1,584.3,326,54.45,1,0,0,0,0,0,0,0,1
104,0,0,0,10.1,5,2.73,1,0,612.4000000000001,334,49.45,0,0,1,0,0,0,1,0,0
82,0,0,0,10.5,5,2.84,0,0,554.8,352,47.089999999999996,0,1,0,0,0,0,0,0,1
88,0,0,0,5.4,2,1.46,1,0,546.2,273,61.34,1,0,0,0,0,0,0,0,1
118,0,0,0,10.8,2,2.92,1,0,612.5,309,57.17,1,0,0,0,0,1,0,0,0
139,0,0,0,11.4,2,3.08,1,1,696.2,299,71.28,0,0,1,0,0,0,0,0,1
87,0,1,18,7.2,3,1.94,1,0,610.4,294,50.849999999999994,0,1,0,0,0,0,0,0,1
167,0,0,0,10.8,6,2.92,0,0,591.7,290,51.12,0,1,0,0,0,0,0,0,1
138,0,0,0,13.4,3,3.62,4,0,591.2,351,57.37,1,0,0,0,0,0,0,0,1
130,0,0,0,9.1,4,2.46,1,0,637.6,252,60.07,1,0,0,0,0,0,0,0,1
87,0,0,0,9.4,1,2.54,0,0,583.5,273,57.2,0,1,0,0,0,0,0,0,1
164,1,1,28,11.4,4,3.08,0,0,556.0,307,52.92999999999999,1,0,0,0,0,0,0,0,1
109,0,0,0,9.5,5,2.57,1,0,471.2,323,45.92,0,0,1,0,0,0,0,0,1
59,0,0,0,2.2,7,0.59,1,0,667.5,357,61.61,0,0,1,0,0,0,0,0,1
124,0,0,0,8.8,2,2.38,1,0,533.7,255,51.46,1,0,0,0,0,0,0,0,1
73,0,0,0,11.2,2,3.02,1,0,526.5,381,40.99,1,0,0,0,0,0,0,0,1
94,0,0,0,10.5,2,2.84,0,0,533.9000000000001,352,62.78,0,1,0,0,0,0,0,0,1
80,0,0,0,14.7,5,3.97,3,0,467.20000000000005,269,45.32,0,1,0,0,0,0,0,0,1
101,1,0,0,9.7,11,2.62,2,0,388.4,294,35.519999999999996,0,1,0,0,0,0,0,0,1
115,0,0,0,7.8,5,2.11,1,0,480.1,326,50.03,1,0,0,0,1,0,0,0,0
100,1,0,0,8.3,7,2.24,5,0,559.4,266,55.09,0,1,0,0,0,0,0,0,1
85,0,0,0,9.4,10,2.54,1,0,691.0,275,70.21000000000001,0,1,0,0,0,0,0,0,1
110,0,0,0,10.5,1,2.84,2,1,546.0,240,59.41,1,0,0,0,0,0,0,0,1
92,1,0,0,11.8,4,3.19,0,0,468.49999999999994,222,50.01,1,0,0,0,0,0,0,0,1
102,0,0,0,11.6,3,3.13,5,0,569.9,277,55.46,1,0,0,0,0,0,0,0,1
134,0,0,0,12.7,5,3.43,3,0,579.0,336,56.92,1,0,0,0,0,0,0,0,1
96,0,0,0,11.6,3,3.13,0,0,585.0999999999999,340,59.15,0,1,0,0,0,0,0,0,1
42,0,0,0,8.6,1,2.32,2,0,473.6,288,48.12,0,0,1,0,0,0,0,0,1
175,0,0,0,14.6,2,3.94,1,0,596.2,295,62.980000000000004,0,1,0,0,0,0,0,0,1
136,0,1,23,11.3,5,3.05,1,0,552.0,251,61.39,0,1,0,0,0,0,0,0,1
32,1,0,0,14.8,6,4.0,2,1,555.1,280,62.96,0,1,0,0,0,0,0,0,1
101,0,0,0,11.3,3,3.05,1,1,760.9000000000001,313,81.8,0,1,0,0,0,0,0,0,1
132,1,1,21,7.7,5,2.08,3,0,642.8,279,64.58,1,0,0,0,0,0,0,0,1
120,0,0,0,12.3,5,3.32,0,0,587.0999999999999,345,56.36000000000001,0,0,1,0,0,0,0,0,1
122,0,0,0,15.9,3,4.29,3,0,548.3,270,54.089999999999996,0,0,1,0,0,0,0,0,1
52,0,0,0,14.1,3,3.81,1,0,570.2,292,51.839999999999996,0,0,1,0,0,0,0,0,1
182,0,0,0,8.7,11,2.35,2,0,575.5,284,55.129999999999995,0,1,0,0,0,0,0,0,1
130,0,0,0,13.6,4,3.67,3,0,482.0,273,48.0,0,0,1,0,0,0,0,0,1
106,0,0,0,4.6,4,1.24,3,0,454.2,263,46.42,0,0,1,0,0,0,0,0,1
150,0,0,0,8.3,4,2.24,5,1,565.5,305,51.95,1,0,0,0,0,0,0,0,1
94,0,0,0,10.6,2,2.86,0,1,758.5,237,77.1,0,1,0,0,0,0,0,0,1
89,0,0,0,15.0,5,4.05,1,0,482.5,323,41.2,0,1,0,0,0,0,0,0,1
45,0,0,0,11.1,15,3.0,1,0,464.3,354,44.129999999999995,0,1,0,0,0,0,0,0,1
74,0,0,0,12.6,6,3.4,0,1,684.8000000000001,328,77.11,1,0,0,0,0,0,0,0,1
158,0,0,0,10.4,9,2.81,1,0,567.3,280,57.41,0,1,0,0,0,0,0,0,1
76,0,0,0,8.2,5,2.21,3,1,642.0,352,65.27000000000001,0,1,0,0,0,0,0,0,1
102,1,0,0,8.7,6,2.35,0,0,605.6,277,60.1,0,1,0,0,0,0,0,0,1
4,0,1,31,12.5,3,3.38,2,0,515.2,305,49.540000000000006,1,0,0,0,0,0,0,0,1
161,0,0,0,9.2,2,2.48,1,1,780.5,314,76.41,1,0,0,0,1,0,0,0,0
116,0,0,0,12.7,4,3.43,1,1,797.2,300,76.78999999999999,0,1,0,0,0,0,0,1,0
86,0,0,0,14.2,5,3.83,3,0,669.8,343,67.37,0,1,0,0,0,0,0,0,1
39,0,0,0,12.0,2,3.24,0,0,458.8,316,48.03,0,0,1,0,0,0,0,0,1
57,0,0,0,13.3,4,3.59,1,0,573.2,313,50.28,0,1,0,0,0,0,0,0,1
138,0,0,0,10.7,6,2.89,2,0,567.4,287,56.09,0,1,0,0,0,0,0,0,1
98,0,0,0,10.1,3,2.73,0,0,644.8,322,67.23,0,1,0,0,0,0,0,0,1
145,0,1,10,12.8,2,3.46,0,0,535.7,314,55.050000000000004,0,1,0,0,0,0,0,0,1
77,0,0,0,10.3,3,2.78,1,0,556.7,240,58.83,0,1,0,0,0,0,0,0,1
99,0,1,12,16.6,2,4.48,1,0,545.2,340,49.019999999999996,1,0,0,0,0,0,0,1,0
106,1,0,0,7.8,1,2.11,4,1,580.7,292,59.13,0,0,1,0,0,0,0,0,1
32,0,0,0,8.7,3,2.35,2,0,577.4,342,63.01,0,0,1,0,0,0,0,0,1
174,0,0,0,5.7,2,1.54,0,1,693.3,322,65.93,0,1,0,0,0,0,0,0,1
98,0,0,0,7.3,6,1.97,2,1,769.7,274,73.44,0,0,1,0,0,0,0,0,1
42,0,0,0,4.6,3,1.24,1,0,608.1,335,53.739999999999995,0,0,1,0,0,0,0,0,1
99,0,0,0,9.8,3,2.65,2,0,434.4,309,44.64,1,0,0,0,0,0,0,0,1
119,0,0,0,10.1,5,2.73,1,0,488.29999999999995,290,45.78,1,0,0,0,0,0,0,0,1
47,1,0,0,9.7,5,2.62,2,0,586.3,332,57.220000000000006,0,1,0,1,0,0,0,0,0
77,0,0,0,9.3,5,2.51,0,0,504.9,335,44.32,0,1,0,0,0,0,0,0,1
39,0,1,38,9.5,3,2.57,0,0,575.5999999999999,265,59.14000000000001,0,0,1,0,0,0,0,0,1
193,0,0,0,10.2,4,2.75,2,0,491.29999999999995,291,49.39,0,1,0,0,0,0,0,1,0
103,0,1,40,7.4,1,2.0,4,0,587.9,274,56.169999999999995,0,1,0,0,0,0,0,0,1
36,1,1,19,10.5,1,2.84,1,1,692.0,283,60.56,0,1,0,0,0,0,0,0,1
87,0,0,0,13.7,4,3.7,1,0,537.2,213,59.660000000000004,0,1,0,0,0,0,0,0,1
1,0,0,0,14.1,3,3.81,3,0,638.3,301,66.72,0,0,1,0,0,0,0,0,1
62,0,0,0,16.1,2,4.35,3,0,483.20000000000005,260,43.76,0,1,0,0,0,0,0,0,1
112,0,0,0,8.3,7,2.24,1,0,539.9000000000001,334,51.32,0,1,0,0,0,0,0,0,1
82,0,0,0,8.6,5,2.32,3,0,544.3,271,47.34,1,0,0,0,0,0,0,0,1
55,0,1,28,9.7,4,2.62,2,0,594.9,330,61.699999999999996,0,1,0,0,0,0,0,0,1
82,0,1,23,10.6,2,2.86,1,0,437.3,285,40.7,0,0,1,0,0,0,0,0,1
69,0,0,0,10.0,3,2.7,0,0,544.8,278,58.21,0,1,0,0,0,0,0,0,1
87,0,0,0,11.0,2,2.97,2,1,658.0999999999999,243,71.52000000000001,0,0,1,0,0,0,0,0,1
63,0,0,0,8.6,8,2.32,1,0,504.1,285,49.22,0,1,0,0,0,0,0,1,0
