account_length,international_plan,voice_mail_plan,number_vmail_messages,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,total_minutes,total_calls,total_charge,area_code_area_code_408,area_code_area_code_415,area_code_area_code_510,state_MD,state_MN,state_NJ,state_TX,state_WV,state_other,avg_mt_minutes,avg_mt_calls,avg_mt_charge,avg_call_charge,avg_intl_call_charge,avg_call_minutes,avg_intl_call_minutes,both_plans
72,0,0,0,12.0,5,3.24,2,0,445.2,210,45.29,0,1,0,0,0,0,0,0,1,6.183333333333334,2.9166666666666665,0.6290277777777777,0.21566666666666667,0.648,2.12,2.4,0
96,0,0,0,9.5,3,2.57,5,1,508.9,223,53.27,0,0,1,0,0,0,0,0,1,5.301041666666666,2.3229166666666665,0.5548958333333334,0.23887892376681616,0.8566666666666666,2.282062780269058,3.1666666666666665,0
55,0,0,0,9.4,1,2.54,3,0,554.1999999999999,240,59.61,0,1,0,0,0,0,0,0,1,10.076363636363634,4.363636363636363,1.0838181818181818,0.24837499999999998,2.54,2.3091666666666666,9.4,0
143,0,0,0,10.7,9,2.89,3,0,492.0,282,50.27,0,1,0,0,0,0,0,0,1,3.4405594405594404,1.972027972027972,0.3515384615384616,0.17826241134751775,0.3211111111111111,1.7446808510638299,1.1888888888888889,0
60,0,0,0,7.0,3,1.89,0,0,456.0,321,46.370000000000005,0,1,0,0,0,0,0,0,1,7.6,5.35,0.7728333333333334,0.14445482866043616,0.63,1.4205607476635513,2.3333333333333335,0
90,0,1,30,8.2,2,2.21,0,0,613.4000000000001,283,57.46000000000001,0,1,0,0,0,0,0,0,1,6.815555555555557,3.1444444444444444,0.6384444444444445,0.20303886925795056,1.105,2.1674911660777387,4.1,0
65,0,0,0,6.6,4,1.78,0,0,651.1,295,66.09,0,1,0,0,0,0,1,0,0,10.016923076923078,4.538461538461538,1.0167692307692309,0.22403389830508474,0.445,2.207118644067797,1.65,0
93,0,0,0,12.6,4,3.4,2,0,561.5,309,59.480000000000004,1,0,0,0,0,0,0,0,1,6.037634408602151,3.3225806451612905,0.6395698924731184,0.1924919093851133,0.85,1.8171521035598706,3.15,0
117,1,1,15,7.1,5,1.92,1,0,694.3000000000001,294,65.03999999999999,1,0,0,0,0,0,0,0,1,5.934188034188034,2.5128205128205128,0.5558974358974358,0.22122448979591833,0.384,2.3615646258503404,1.42,1
96,0,1,18,11.8,4,3.19,3,0,746.5999999999999,267,74.07,0,1,0,0,0,0,0,0,1,7.777083333333333,2.78125,0.7715624999999999,0.2774157303370786,0.7975,2.7962546816479397,2.95,0
60,0,0,0,12.6,4,3.4,1,0,519.0,348,56.75000000000001,0,1,0,0,0,0,0,0,1,8.65,5.8,0.9458333333333334,0.16307471264367818,0.85,1.4913793103448276,3.15,0
157,0,0,0,13.6,2,3.67,1,0,530.7,319,45.89999999999999,0,0,1,0,0,0,0,0,1,3.380254777070064,2.031847133757962,0.2923566878980891,0.14388714733542318,1.835,1.6636363636363638,6.8,0
89,0,0,0,12.1,7,3.27,4,1,588.0999999999999,314,51.07000000000001,1,0,0,0,0,0,0,0,1,6.607865168539325,3.5280898876404496,0.5738202247191012,0.16264331210191085,0.46714285714285714,1.8729299363057321,1.7285714285714284,0
91,0,0,0,13.6,4,3.67,3,0,515.4,322,46.959999999999994,0,1,0,0,0,0,0,0,1,5.663736263736263,3.5384615384615383,0.5160439560439559,0.14583850931677017,0.9175,1.6006211180124224,3.4,0
104,0,0,0,10.3,2,2.78,2,0,528.8,343,49.25,0,1,0,0,0,0,0,0,1,5.084615384615384,3.298076923076923,0.4735576923076923,0.14358600583090378,1.39,1.5416909620991253,5.15,0
40,0,0,0,11.2,5,3.02,3,1,777.8000000000001,300,84.53,0,1,0,0,0,0,0,0,1,19.445,7.5,2.11325,0.28176666666666667,0.604,2.5926666666666667,2.2399999999999998,0
161,0,0,0,12.6,7,3.4,5,1,523.6,304,52.010000000000005,0,1,0,0,0,0,0,1,0,3.2521739130434786,1.8881987577639752,0.3230434782608696,0.1710855263157895,0.4857142857142857,1.7223684210526315,1.8,0
131,0,1,29,10.5,2,2.84,1,0,640.2,288,67.29,1,0,0,0,0,0,0,0,1,4.887022900763359,2.198473282442748,0.5136641221374046,0.23364583333333336,1.42,2.222916666666667,5.25,0
79,0,0,0,7.6,2,2.05,2,0,606.0999999999999,301,54.24,0,0,1,0,0,0,0,0,1,7.672151898734176,3.810126582278481,0.6865822784810127,0.18019933554817277,1.025,2.0136212624584715,3.8,0
161,0,0,0,10.5,3,2.84,4,0,645.8,328,58.12,1,0,0,0,0,0,0,0,1,4.0111801242236025,2.0372670807453415,0.36099378881987576,0.1771951219512195,0.9466666666666667,1.96890243902439,3.5,0
108,0,1,28,8.7,3,2.35,0,0,536.6,299,58.05,0,1,0,0,0,0,0,0,1,4.968518518518518,2.7685185185185186,0.5375,0.19414715719063544,0.7833333333333333,1.7946488294314382,2.9,0
69,1,0,0,13.1,5,3.54,1,1,605.4,329,57.19,0,1,0,0,0,0,0,1,0,8.773913043478261,4.768115942028985,0.8288405797101449,0.17382978723404255,0.708,1.8401215805471125,2.62,0
80,0,0,0,13.9,5,3.75,1,0,653.9,314,63.43,1,0,0,0,0,0,0,0,1,8.17375,3.925,0.792875,0.2020063694267516,0.75,2.082484076433121,2.7800000000000002,0
146,0,0,0,11.6,3,3.13,4,0,656.2,365,59.339999999999996,0,1,0,0,0,0,0,0,1,4.494520547945206,2.5,0.40643835616438356,0.16257534246575342,1.0433333333333332,1.7978082191780824,3.8666666666666667,0
113,0,0,0,14.9,2,4.02,0,0,475.3,319,46.879999999999995,1,0,0,0,0,0,0,0,1,4.2061946902654865,2.8230088495575223,0.4148672566371681,0.1469592476489028,2.01,1.4899686520376176,7.45,0
29,0,1,38,6.0,3,1.62,1,0,466.6,260,47.260000000000005,0,1,0,0,0,0,0,0,1,16.089655172413792,8.96551724137931,1.6296551724137933,0.1817692307692308,0.54,1.7946153846153847,2.0,0
78,0,0,0,9.5,5,2.57,3,0,580.0,318,50.03,0,1,0,0,0,0,0,0,1,7.435897435897436,4.076923076923077,0.6414102564102564,0.15732704402515724,0.514,1.8238993710691824,1.9,0
120,0,0,0,11.1,5,3.0,0,0,528.8,287,48.03,0,0,1,0,0,0,0,0,1,4.406666666666666,2.3916666666666666,0.40025,0.16735191637630661,0.6,1.8425087108013936,2.2199999999999998,0
185,0,0,0,10.4,2,2.81,3,0,541.1999999999999,298,47.089999999999996,0,1,0,0,0,0,0,0,1,2.925405405405405,1.6108108108108108,0.25454054054054054,0.15802013422818792,1.405,1.8161073825503353,5.2,0
130,0,0,0,13.6,3,3.67,2,0,575.5,278,51.46,0,1,0,0,0,0,0,0,1,4.426923076923077,2.1384615384615384,0.39584615384615385,0.18510791366906476,1.2233333333333334,2.070143884892086,4.533333333333333,0
139,0,0,0,11.7,3,3.16,1,0,510.1,290,53.15,1,0,0,0,0,0,0,0,1,3.6697841726618705,2.0863309352517985,0.38237410071942446,0.1832758620689655,1.0533333333333335,1.7589655172413794,3.9,0
12,0,0,0,12.1,7,3.27,2,0,707.3,292,67.46000000000001,0,1,0,0,0,0,0,0,1,58.94166666666666,24.333333333333332,5.621666666666667,0.231027397260274,0.46714285714285714,2.4222602739726025,1.7285714285714284,0
42,0,1,34,10.9,5,2.94,0,0,494.1,369,46.09,1,0,0,0,1,0,0,0,0,11.764285714285714,8.785714285714286,1.0973809523809526,0.12490514905149053,0.588,1.3390243902439025,2.18,0
63,0,0,0,6.3,4,1.7,1,0,426.59999999999997,317,41.38000000000001,0,1,0,0,0,0,0,0,1,6.7714285714285705,5.031746031746032,0.656825396825397,0.13053627760252368,0.425,1.3457413249211356,1.575,0
143,0,0,0,13.3,10,3.59,1,0,627.2,243,56.349999999999994,0,1,0,0,0,0,0,0,1,4.386013986013986,1.6993006993006994,0.394055944055944,0.23189300411522631,0.359,2.5810699588477366,1.33,0
156,0,0,0,4.5,13,1.22,0,0,527.9000000000001,331,53.260000000000005,0,0,1,0,0,0,0,0,1,3.3839743589743594,2.121794871794872,0.34141025641025646,0.16090634441087615,0.09384615384615384,1.594864048338369,0.34615384615384615,0
98,0,0,0,14.8,5,4.0,2,0,591.3,261,56.6,1,0,0,0,0,0,1,0,0,6.033673469387755,2.663265306122449,0.5775510204081633,0.2168582375478927,0.8,2.2655172413793103,2.96,0
140,0,1,27,7.1,5,1.92,3,0,545.2,377,54.59,0,1,0,0,0,0,0,0,1,3.8942857142857146,2.692857142857143,0.38992857142857146,0.14480106100795756,0.384,1.4461538461538463,1.42,0
102,0,1,45,8.7,4,2.35,0,0,592.0,322,52.36,0,0,1,0,0,0,0,0,1,5.803921568627451,3.156862745098039,0.5133333333333333,0.16260869565217392,0.5875,1.8385093167701863,2.175,0
71,0,1,49,7.8,4,2.11,1,0,474.70000000000005,327,49.849999999999994,0,1,0,0,0,0,0,0,1,6.685915492957747,4.605633802816901,0.702112676056338,0.1524464831804281,0.5275,1.4516819571865445,1.95,0
104,0,0,0,11.3,1,3.05,2,1,751.4,332,74.82000000000001,0,1,0,0,0,0,1,0,0,7.225,3.1923076923076925,0.7194230769230769,0.22536144578313255,3.05,2.263253012048193,11.3,0
96,0,0,0,8.1,4,2.19,0,0,605.8000000000001,327,70.89999999999999,0,1,0,0,0,0,0,0,1,6.310416666666668,3.40625,0.7385416666666665,0.2168195718654434,0.5475,1.8525993883792051,2.025,0
90,0,0,0,9.1,4,2.46,2,0,506.3,264,48.339999999999996,1,0,0,0,0,0,0,0,1,5.625555555555556,2.933333333333333,0.5371111111111111,0.1831060606060606,0.615,1.9178030303030305,2.275,0
106,0,1,36,11.3,3,3.05,1,0,585.5,286,51.62,0,0,1,0,0,0,0,0,1,5.523584905660377,2.69811320754717,0.48698113207547167,0.18048951048951048,1.0166666666666666,2.047202797202797,3.766666666666667,0
148,0,0,0,6.2,4,1.67,2,0,599.4,268,63.220000000000006,0,0,1,0,0,0,0,0,1,4.05,1.8108108108108107,0.4271621621621622,0.23589552238805972,0.4175,2.2365671641791045,1.55,0
95,0,1,35,3.9,3,1.05,0,0,625.6999999999999,357,62.730000000000004,1,0,0,0,0,0,0,0,1,6.586315789473684,3.7578947368421054,0.6603157894736843,0.1757142857142857,0.35000000000000003,1.75266106442577,1.3,0
127,0,0,0,8.6,2,2.32,2,0,650.6,301,66.28999999999999,1,0,0,0,0,0,0,0,1,5.1228346456692915,2.37007874015748,0.5219685039370078,0.22023255813953485,1.16,2.1614617940199334,4.3,0
79,0,1,30,4.6,3,1.24,1,0,507.4,336,46.75,1,0,0,0,0,0,0,0,1,6.422784810126582,4.253164556962025,0.5917721518987342,0.13913690476190477,0.41333333333333333,1.5101190476190476,1.5333333333333332,0
83,0,0,0,11.7,4,3.16,0,0,526.3,301,47.21,0,0,1,0,0,0,0,0,1,6.340963855421686,3.6265060240963853,0.5687951807228916,0.156843853820598,0.79,1.748504983388704,2.925,0
83,0,1,31,14.3,6,3.86,1,0,482.6,237,45.279999999999994,0,0,1,0,0,0,0,0,1,5.814457831325302,2.855421686746988,0.5455421686746987,0.19105485232067507,0.6433333333333333,2.0362869198312237,2.3833333333333333,0
17,0,0,0,8.8,6,2.38,3,0,710.4,349,64.92,1,0,0,0,0,0,0,0,1,41.78823529411765,20.529411764705884,3.8188235294117647,0.18601719197707736,0.39666666666666667,2.0355300859598855,1.4666666666666668,0
165,1,0,0,12.2,3,3.29,1,0,564.8,367,46.14,0,1,0,0,0,0,0,0,1,3.423030303030303,2.224242424242424,0.2796363636363636,0.12572207084468665,1.0966666666666667,1.5389645776566756,4.066666666666666,0
149,0,0,0,9.0,7,2.43,1,0,566.5999999999999,314,49.25,0,0,1,0,0,0,0,0,1,3.8026845637583886,2.1073825503355703,0.33053691275167785,0.15684713375796178,0.34714285714285714,1.8044585987261144,1.2857142857142858,0
79,1,0,0,11.9,3,3.21,2,1,684.6,327,76.79,0,0,1,0,0,0,0,0,1,8.665822784810127,4.139240506329114,0.9720253164556962,0.2348318042813456,1.07,2.0935779816513764,3.966666666666667,0
94,0,0,0,11.5,16,3.11,1,0,610.2,307,62.74,0,1,0,0,0,0,0,0,1,6.491489361702128,3.265957446808511,0.6674468085106383,0.20436482084690555,0.194375,1.9876221498371336,0.71875,0
93,0,0,0,10.3,3,2.78,0,0,560.9000000000001,264,55.5,0,1,0,0,1,0,0,0,0,6.031182795698926,2.838709677419355,0.5967741935483871,0.21022727272727273,0.9266666666666666,2.1246212121212125,3.4333333333333336,0
109,1,1,46,11.9,5,3.21,1,0,486.0,277,47.96,0,1,0,0,0,0,0,0,1,4.458715596330276,2.541284403669725,0.44,0.17314079422382672,0.642,1.7545126353790614,2.38,1
106,0,0,0,9.0,2,2.43,2,0,482.1,273,44.589999999999996,0,1,0,0,0,0,0,0,1,4.54811320754717,2.5754716981132075,0.42066037735849054,0.16333333333333333,1.215,1.765934065934066,4.5,0
92,0,0,0,11.8,4,3.19,1,0,561.4,262,53.22,1,0,0,0,0,0,0,0,1,6.102173913043478,2.847826086956522,0.5784782608695652,0.2031297709923664,0.7975,2.1427480916030532,2.95,0
124,0,0,0,12.0,5,3.24,0,0,673.0999999999999,265,65.86,1,0,0,0,0,0,0,0,1,5.4282258064516125,2.1370967741935485,0.5311290322580645,0.24852830188679245,0.648,2.5399999999999996,2.4,0
117,0,0,0,10.4,7,2.81,1,1,679.5,268,75.08,1,0,0,0,0,0,0,0,1,5.8076923076923075,2.2905982905982905,0.6417094017094017,0.28014925373134325,0.4014285714285714,2.53544776119403,1.4857142857142858,0
163,0,1,30,9.0,5,2.43,5,1,542.6,328,53.870000000000005,0,1,0,0,0,0,0,0,1,3.328834355828221,2.0122699386503067,0.3304907975460123,0.1642378048780488,0.48600000000000004,1.6542682926829269,1.8,0
87,1,0,0,13.0,3,3.51,1,0,553.4,340,58.17,0,0,1,0,0,0,0,0,1,6.360919540229885,3.9080459770114944,0.6686206896551724,0.17108823529411765,1.17,1.6276470588235294,4.333333333333333,0
59,0,0,0,9.0,6,2.43,2,1,552.1,309,45.1,0,1,0,0,0,0,0,0,1,9.357627118644068,5.237288135593221,0.764406779661017,0.14595469255663432,0.405,1.7867313915857606,1.5,0
103,0,0,0,9.9,7,2.67,1,0,572.1,286,61.89,0,1,0,0,0,0,0,0,1,5.554368932038835,2.7766990291262137,0.600873786407767,0.2163986013986014,0.3814285714285714,2.0003496503496505,1.4142857142857144,0
101,0,0,0,12.6,4,3.4,3,0,650.0,385,55.129999999999995,1,0,0,0,0,0,0,0,1,6.435643564356436,3.8118811881188117,0.5458415841584158,0.14319480519480518,0.85,1.6883116883116882,3.15,0
72,0,0,0,8.3,4,2.24,4,1,531.0,360,47.67,0,1,0,0,0,0,0,0,1,7.375,5.0,0.6620833333333334,0.13241666666666668,0.56,1.475,2.075,0
108,1,0,0,6.7,4,1.81,2,1,690.3,283,73.67,0,0,1,0,0,0,0,0,1,6.391666666666667,2.6203703703703702,0.6821296296296296,0.26031802120141345,0.4525,2.4392226148409892,1.675,0
80,0,0,0,12.1,2,3.27,1,0,596.5999999999999,317,61.099999999999994,0,0,1,0,0,0,0,0,1,7.457499999999999,3.9625,0.7637499999999999,0.19274447949526813,1.635,1.8820189274447947,6.05,0
117,0,0,0,12.4,9,3.35,2,0,441.99999999999994,270,43.629999999999995,0,1,0,0,0,1,0,0,0,3.7777777777777772,2.3076923076923075,0.37290598290598287,0.16159259259259257,0.37222222222222223,1.6370370370370368,1.3777777777777778,0
51,0,0,0,13.6,4,3.67,1,0,523.3,329,43.03,0,0,1,0,0,0,0,0,1,10.26078431372549,6.450980392156863,0.8437254901960785,0.13079027355623102,0.9175,1.590577507598784,3.4,0
158,0,0,0,11.6,2,3.13,1,0,706.5,295,69.15,0,1,0,0,0,0,0,0,1,4.4715189873417724,1.8670886075949367,0.4376582278481013,0.23440677966101697,1.565,2.3949152542372882,5.8,0
66,0,0,0,9.5,6,2.57,1,0,521.5,311,51.42,0,1,0,0,0,0,0,1,0,7.901515151515151,4.712121212121212,0.7790909090909092,0.16533762057877813,0.4283333333333333,1.6768488745980707,1.5833333333333333,0
82,0,0,0,13.3,4,3.59,1,0,723.3,280,65.77,0,1,0,0,0,0,0,0,1,8.820731707317073,3.4146341463414633,0.8020731707317073,0.23489285714285713,0.8975,2.5832142857142855,3.325,0
127,0,0,0,15.6,3,4.21,2,0,673.8,271,66.11999999999999,0,0,1,0,0,0,0,0,1,5.305511811023622,2.1338582677165356,0.5206299212598424,0.24398523985239848,1.4033333333333333,2.4863468634686345,5.2,0
108,0,1,19,10.1,6,2.73,0,0,746.4,311,83.5,0,1,0,0,0,0,0,0,1,6.9111111111111105,2.8796296296296298,0.7731481481481481,0.2684887459807074,0.455,2.4,1.6833333333333333,0
106,0,1,27,11.6,2,3.13,1,0,590.4,377,62.98,1,0,0,0,0,0,0,0,1,5.569811320754717,3.556603773584906,0.5941509433962264,0.1670557029177719,1.565,1.56604774535809,5.8,0
58,0,1,28,8.0,3,2.16,2,0,607.5,277,63.269999999999996,0,1,0,0,0,0,0,0,1,10.474137931034482,4.775862068965517,1.090862068965517,0.22841155234657037,0.7200000000000001,2.193140794223827,2.6666666666666665,0
138,0,0,0,9.5,5,2.57,1,0,566.2,357,50.589999999999996,0,1,0,0,0,0,0,0,1,4.102898550724638,2.5869565217391304,0.3665942028985507,0.14170868347338936,0.514,1.5859943977591038,1.9,0
81,0,1,17,13.6,5,3.67,2,0,584.6,308,66.07,0,1,0,0,0,0,0,0,1,7.217283950617285,3.802469135802469,0.815679012345679,0.214512987012987,0.734,1.8980519480519482,2.7199999999999998,0
36,1,0,0,7.8,7,2.11,1,0,606.2,297,65.72999999999999,0,1,0,0,0,0,0,0,1,16.83888888888889,8.25,1.825833333333333,0.22131313131313127,0.30142857142857143,2.0410774410774413,1.1142857142857143,0
108,1,1,36,11.1,4,3.0,1,0,550.9,292,53.87,0,0,1,0,0,0,0,0,1,5.100925925925925,2.7037037037037037,0.4987962962962963,0.184486301369863,0.75,1.8866438356164383,2.775,1
133,0,1,49,12.0,4,3.24,3,0,621.2,299,65.41,1,0,0,0,0,0,0,0,1,4.670676691729324,2.2481203007518795,0.49180451127819547,0.21876254180602006,0.81,2.0775919732441475,3.0,0
90,0,0,0,9.8,5,2.65,1,0,518.5999999999999,326,38.67,0,1,0,0,0,0,0,0,1,5.7622222222222215,3.6222222222222222,0.4296666666666667,0.1186196319018405,0.53,1.5907975460122696,1.9600000000000002,0
94,0,0,0,10.4,5,2.81,0,0,608.0,338,57.540000000000006,0,1,0,0,0,0,0,0,1,6.468085106382978,3.595744680851064,0.6121276595744681,0.17023668639053258,0.562,1.7988165680473374,2.08,0
68,0,0,0,9.4,2,2.54,2,0,479.79999999999995,294,46.69,0,1,0,0,0,0,0,0,1,7.055882352941175,4.323529411764706,0.6866176470588234,0.1588095238095238,1.27,1.6319727891156461,4.7,0
171,0,0,0,9.5,3,2.57,0,0,686.2,314,67.21,0,1,0,0,0,0,0,0,1,4.012865497076024,1.8362573099415205,0.3930409356725146,0.21404458598726112,0.8566666666666666,2.185350318471338,3.1666666666666665,0
122,0,0,0,5.6,4,1.51,0,0,553.2,281,46.53,0,1,0,0,1,0,0,0,0,4.534426229508197,2.30327868852459,0.38139344262295083,0.16558718861209965,0.3775,1.9686832740213525,1.4,0
94,0,0,0,10.9,5,2.94,1,0,589.8,338,57.410000000000004,0,0,1,0,0,0,0,0,1,6.274468085106382,3.595744680851064,0.6107446808510638,0.16985207100591718,0.588,1.7449704142011833,2.18,0
25,1,0,0,12.4,6,3.35,1,0,554.5,303,53.81,0,1,0,0,0,0,0,0,1,22.18,12.12,2.1524,0.1775907590759076,0.5583333333333333,1.83003300330033,2.066666666666667,0
120,0,0,0,8.1,3,2.19,6,1,471.9,254,40.28,0,1,0,0,0,0,0,0,1,3.9324999999999997,2.1166666666666667,0.33566666666666667,0.15858267716535435,0.73,1.8578740157480313,2.6999999999999997,0
107,0,1,26,13.8,1,3.73,1,0,704.4,324,69.9,0,1,0,0,0,0,0,0,1,6.583177570093458,3.02803738317757,0.6532710280373832,0.21574074074074076,3.73,2.174074074074074,13.8,0
78,0,0,0,7.8,11,2.11,1,1,733.4,289,73.53999999999999,1,0,0,0,0,0,0,1,0,9.402564102564103,3.7051282051282053,0.9428205128205127,0.2544636678200692,0.1918181818181818,2.5377162629757786,0.7090909090909091,0
93,0,0,0,10.7,3,2.89,0,0,590.9,311,55.43000000000001,0,1,0,0,0,0,0,0,1,6.353763440860215,3.3440860215053765,0.5960215053763441,0.17823151125401931,0.9633333333333334,1.9,3.5666666666666664,0
80,0,0,0,10.8,1,2.92,1,0,599.1,322,60.269999999999996,0,1,0,0,0,0,0,0,1,7.4887500000000005,4.025,0.7533749999999999,0.18717391304347825,2.92,1.86055900621118,10.8,0
127,0,0,0,9.7,5,2.62,0,0,471.90000000000003,226,53.6,0,1,0,0,0,0,0,0,1,3.715748031496063,1.779527559055118,0.4220472440944882,0.23716814159292035,0.524,2.088053097345133,1.94,0
44,0,0,0,12.1,5,3.27,1,0,551.1,336,58.41,0,1,0,0,0,0,0,0,1,12.525,7.636363636363637,1.3275,0.1738392857142857,0.654,1.6401785714285715,2.42,0
69,0,1,38,10.5,3,2.84,2,0,593.6999999999999,306,68.36,1,0,0,0,0,0,0,0,1,8.604347826086956,4.434782608695652,0.9907246376811594,0.22339869281045752,0.9466666666666667,1.9401960784313723,3.5,0
69,1,0,0,11.1,4,3.0,6,1,653.1,333,61.93000000000001,0,0,1,0,0,0,0,0,1,9.465217391304348,4.826086956521739,0.8975362318840581,0.185975975975976,0.75,1.9612612612612614,2.775,0
64,0,1,31,7.0,5,1.89,3,0,734.7,345,77.92,0,1,0,0,0,0,0,0,1,11.4796875,5.390625,1.2175,0.22585507246376813,0.378,2.1295652173913044,1.4,0
167,1,0,0,8.4,4,2.27,0,0,657.7,287,62.74,0,1,0,0,0,0,0,0,1,3.9383233532934137,1.718562874251497,0.37568862275449105,0.21860627177700348,0.5675,2.291637630662021,2.1,0
139,0,0,0,14.2,4,3.83,1,0,412.20000000000005,311,33.55,0,1,0,0,0,1,0,0,0,2.9654676258992807,2.237410071942446,0.24136690647482012,0.10787781350482314,0.9575,1.3254019292604504,3.55,0
104,0,0,0,7.5,8,2.03,3,0,577.7,269,55.91,0,0,1,0,0,0,0,0,1,5.554807692307692,2.5865384615384617,0.5375961538461538,0.2078438661710037,0.25375,2.147583643122677,0.9375,0
78,0,0,0,9.0,6,2.43,2,0,581.3,259,52.330000000000005,0,0,1,0,0,0,0,0,1,7.452564102564102,3.3205128205128207,0.670897435897436,0.20204633204633207,0.405,2.244401544401544,1.5,0
60,0,0,0,10.1,5,2.73,1,1,762.4000000000001,260,74.25999999999999,0,1,0,0,0,0,0,0,1,12.706666666666669,4.333333333333333,1.2376666666666665,0.2856153846153846,0.546,2.9323076923076927,2.02,0
171,1,0,0,8.6,3,2.32,3,0,568.0,259,56.75,0,0,1,0,0,0,0,0,1,3.3216374269005846,1.5146198830409356,0.33187134502923976,0.21911196911196912,0.7733333333333333,2.193050193050193,2.8666666666666667,0
88,0,0,0,5.8,7,1.57,2,1,643.7,292,72.64,0,1,0,0,0,0,0,0,1,7.314772727272728,3.3181818181818183,0.8254545454545454,0.24876712328767123,0.22428571428571428,2.2044520547945208,0.8285714285714285,0
156,0,0,0,10.9,2,2.94,0,0,637.5,296,59.42,0,1,0,0,0,0,0,0,1,4.086538461538462,1.8974358974358974,0.3808974358974359,0.20074324324324325,1.47,2.1537162162162162,5.45,0
92,0,1,27,12.8,4,3.46,1,0,648.6,315,64.5,0,0,1,0,0,0,0,0,1,7.05,3.4239130434782608,0.7010869565217391,0.20476190476190476,0.865,2.059047619047619,3.2,0
78,0,0,0,8.6,6,2.32,2,1,704.5,295,74.35,0,1,0,0,0,0,0,0,1,9.032051282051283,3.782051282051282,0.9532051282051281,0.2520338983050847,0.38666666666666666,2.388135593220339,1.4333333333333333,0
102,0,0,0,9.2,5,2.48,1,1,603.0,302,57.53,0,1,0,0,0,0,0,0,1,5.911764705882353,2.9607843137254903,0.5640196078431373,0.19049668874172185,0.496,1.9966887417218544,1.8399999999999999,0
131,0,0,0,8.7,2,2.35,2,0,504.9,301,48.769999999999996,1,0,0,0,0,0,0,1,0,3.8541984732824424,2.2977099236641223,0.37229007633587785,0.16202657807308968,1.175,1.677408637873754,4.35,0
100,0,0,0,10.4,5,2.81,1,1,613.8,284,72.52,0,1,0,0,0,0,0,0,1,6.138,2.84,0.7252,0.25535211267605634,0.562,2.1612676056338027,2.08,0
94,0,0,0,5.9,2,1.59,3,0,503.5,272,44.31,0,1,0,0,0,0,0,0,1,5.3563829787234045,2.893617021276596,0.4713829787234043,0.16290441176470588,0.795,1.8511029411764706,2.95,0
81,0,1,36,4.3,2,1.16,2,0,548.6,322,53.7,1,0,0,0,0,0,0,0,1,6.77283950617284,3.9753086419753085,0.662962962962963,0.16677018633540375,0.58,1.7037267080745342,2.15,0
100,0,0,0,10.2,1,2.75,3,0,588.4,297,59.06,0,1,0,0,0,0,0,0,1,5.8839999999999995,2.97,0.5906,0.19885521885521887,2.75,1.981144781144781,10.2,0
78,0,1,26,11.3,3,3.05,0,0,597.7,233,58.18,0,0,1,0,0,0,0,1,0,7.662820512820513,2.9871794871794872,0.7458974358974358,0.24969957081545063,1.0166666666666666,2.565236051502146,3.766666666666667,0
139,1,0,0,10.5,3,2.84,3,0,707.6999999999999,332,64.68,0,0,1,0,0,0,0,0,1,5.0913669064748195,2.3884892086330933,0.4653237410071943,0.19481927710843375,0.9466666666666667,2.131626506024096,3.5,0
88,0,0,0,10.5,7,2.84,3,0,467.20000000000005,362,50.59,0,1,0,0,0,0,0,0,1,5.3090909090909095,4.113636363636363,0.5748863636363637,0.13975138121546962,0.4057142857142857,1.29060773480663,1.5,0
152,0,1,39,9.9,3,2.67,1,0,671.0,358,70.05,1,0,0,0,0,0,0,0,1,4.4144736842105265,2.3552631578947367,0.4608552631578947,0.1956703910614525,0.89,1.8743016759776536,3.3000000000000003,0
127,1,0,0,12.8,7,3.46,1,1,673.5,287,76.51,0,1,0,0,0,0,0,0,1,5.303149606299213,2.2598425196850394,0.6024409448818898,0.26658536585365855,0.4942857142857143,2.346689895470383,1.8285714285714287,0
102,0,0,0,11.1,2,3.0,2,0,424.7,296,36.88,0,0,1,0,0,0,0,0,1,4.163725490196079,2.9019607843137254,0.3615686274509804,0.1245945945945946,1.5,1.4347972972972973,5.55,0
49,1,1,32,15.1,3,4.08,3,1,608.3,354,58.57000000000001,1,0,0,0,0,0,0,0,1,12.414285714285713,7.224489795918367,1.1953061224489798,0.16545197740112996,1.36,1.718361581920904,5.033333333333333,1
36,0,0,0,8.7,4,2.35,2,0,596.2,317,52.56,0,1,0,0,0,0,0,0,1,16.561111111111114,8.805555555555555,1.46,0.1658044164037855,0.5875,1.8807570977917982,2.175,0
13,0,0,0,9.0,3,2.43,1,0,606.7,327,57.17,0,0,1,0,0,0,0,0,1,46.66923076923077,25.153846153846153,4.397692307692308,0.17483180428134557,0.81,1.8553516819571867,3.0,0
151,0,1,27,5.5,2,1.49,0,0,561.8000000000001,323,55.46,1,0,0,0,0,0,0,0,1,3.7205298013245036,2.1390728476821192,0.3672847682119205,0.17170278637770897,0.745,1.7393188854489166,2.75,0
111,0,0,0,10.7,4,2.89,3,0,614.7,304,57.28,1,0,0,0,0,0,0,1,0,5.537837837837838,2.7387387387387387,0.5160360360360361,0.18842105263157896,0.7225,2.022039473684211,2.675,0
135,1,0,0,11.1,5,3.0,2,0,622.8,348,58.54,0,1,0,0,0,0,0,0,1,4.613333333333333,2.577777777777778,0.43362962962962964,0.1682183908045977,0.6,1.789655172413793,2.2199999999999998,0
